Fund_ID,Transaction_Date,Reporting_Quarter,Transaction_Type,investment_paid_in_usd,management_fees_usd,return_of_cost_distribution_usd,profit_distribution_usd,net_asset_value_usd,MOIC
25,2029-01-01,1,Fee/NAV Update,0.0,-48437.5,0.0,0.0,3934615.38,1.51
25,2029-04-01,2,Fee/NAV Update,0.0,-48437.5,0.0,0.0,4009134.62,1.52
25,2029-07-01,3,Fee/NAV Update,0.0,-48437.5,0.0,0.0,4083653.85,1.53
25,2029-10-01,4,Distribution,0.0,-48437.5,387500.0,232500.0,4158173.08,1.54
25,2030-01-01,1,Fee/NAV Update,0.0,-48437.5,0.0,0.0,4232692.31,1.55
25,2030-04-01,2,Fee/NAV Update,0.0,-48437.5,0.0,0.0,4307211.54,1.56
25,2030-07-01,3,Fee/NAV Update,0.0,-48437.5,0.0,0.0,4381730.77,1.57
25,2030-10-01,4,Fee/NAV Update,0.0,-48437.5,0.0,0.0,4456250.0,1.57
25,2031-01-01,1,Distribution,0.0,-48437.5,387500.0,232500.0,4530769.23,1.58
25,2031-04-01,2,Fee/NAV Update,0.0,-48437.5,0.0,0.0,4605288.46,1.59
25,2031-07-01,3,Fee/NAV Update,0.0,-48437.5,0.0,0.0,4679807.69,1.6
25,2031-10-01,4,Fee/NAV Update,0.0,-48437.5,0.0,0.0,4754326.92,1.61
25,2032-01-01,1,Fee/NAV Update,0.0,-48437.5,0.0,0.0,4828846.15,1.62
25,2032-04-01,2,Distribution,0.0,-48437.5,387500.0,232500.0,4903365.38,1.63
25,2032-07-01,3,Fee/NAV Update,0.0,-48437.5,0.0,0.0,4977884.62,1.64
25,2032-10-01,4,Fee/NAV Update,0.0,-48437.5,0.0,0.0,5052403.85,1.65
25,2033-01-01,1,Fee/NAV Update,0.0,-48437.5,0.0,0.0,5126923.08,1.66
25,2033-04-01,2,Fee/NAV Update,0.0,-48437.5,0.0,0.0,5201442.31,1.67
25,2033-07-01,3,Distribution,0.0,-48437.5,387500.0,232500.0,5275961.54,1.68
25,2033-10-01,4,Fee/NAV Update,0.0,-48437.5,0.0,0.0,5350480.77,1.69
25,2034-01-01,1,Fee/NAV Update,0.0,-48437.5,0.0,0.0,5425000.0,1.7
25,2034-04-01,2,Fee/NAV Update,0.0,-48437.5,0.0,0.0,5499519.23,1.71
25,2034-07-01,3,Fee/NAV Update,0.0,-48437.5,0.0,0.0,5574038.46,1.72
25,2034-10-01,4,Distribution,0.0,-48437.5,387500.0,232500.0,5648557.69,1.73
25,2035-01-01,1,Fee/NAV Update,0.0,-48437.5,0.0,0.0,5723076.92,1.74
25,2035-04-01,2,Fee/NAV Update,0.0,-48437.5,0.0,0.0,5797596.15,1.75
25,2035-07-01,3,Fee/NAV Update,0.0,-48437.5,0.0,0.0,5872115.38,1.76
25,2035-10-01,4,Fee/NAV Update,0.0,-48437.5,0.0,0.0,5946634.62,1.77
25,2036-01-01,1,Distribution,0.0,-48437.5,387500.0,232500.0,6021153.85,1.78
25,2036-04-01,2,Fee/NAV Update,0.0,-48437.5,0.0,0.0,6095673.08,1.79
25,2036-07-01,3,Fee/NAV Update,0.0,-48437.5,0.0,0.0,6170192.31,1.8
25,2036-10-01,4,Fee/NAV Update,0.0,-48437.5,0.0,0.0,6244711.54,1.81
25,2037-01-01,1,Fee/NAV Update,0.0,-48437.5,0.0,0.0,6319230.77,1.82
25,2037-04-01,2,Distribution,0.0,-48437.5,387500.0,232500.0,6393750.0,1.83
25,2037-07-01,3,Fee/NAV Update,0.0,-48437.5,0.0,0.0,6468269.23,1.83
25,2037-10-01,4,Fee/NAV Update,0.0,-48437.5,0.0,0.0,6542788.46,1.84
25,2038-01-01,1,Fee/NAV Update,0.0,-48437.5,0.0,0.0,6617307.69,1.85
25,2038-04-01,2,Fee/NAV Update,0.0,-48437.5,0.0,0.0,6691826.92,1.86
25,2038-07-01,3,Distribution,0.0,-48437.5,387500.0,232500.0,6766346.15,1.87
25,2038-10-01,4,Fee/NAV Update,0.0,-48437.5,0.0,0.0,6840865.38,1.88
25,2039-01-01,1,Fee/NAV Update,0.0,-48437.5,0.0,0.0,6915384.62,1.89
25,2039-04-01,2,Fee/NAV Update,0.0,-48437.5,0.0,0.0,6989903.85,1.9
25,2039-07-01,3,Fee/NAV Update,0.0,-48437.5,0.0,0.0,7064423.08,1.91
25,2039-10-01,4,Distribution,0.0,-48437.5,387500.0,232500.0,7138942.31,1.92
25,2040-01-01,1,Fee/NAV Update,0.0,-48437.5,0.0,0.0,7213461.54,1.93
25,2040-04-01,2,Fee/NAV Update,0.0,-48437.5,0.0,0.0,7287980.77,1.94
25,2040-07-01,3,Fee/NAV Update,0.0,-48437.5,0.0,0.0,7362500.0,1.95
26,2026-01-01,1,Fee/NAV Update,0.0,-23250.0,0.0,0.0,1538076.92,1.33
26,2026-04-01,2,Fee/NAV Update,0.0,-23250.0,0.0,0.0,1588750.0,1.34
26,2026-07-01,3,Fee/NAV Update,0.0,-23250.0,0.0,0.0,1639423.08,1.35
26,2026-10-01,4,Distribution,0.0,-23250.0,232500.0,139500.0,1690096.15,1.36
26,2027-01-01,1,Fee/NAV Update,0.0,-23250.0,0.0,0.0,1740769.23,1.37
26,2027-04-01,2,Fee/NAV Update,0.0,-23250.0,0.0,0.0,1791442.31,1.39
26,2027-07-01,3,Fee/NAV Update,0.0,-23250.0,0.0,0.0,1842115.38,1.4
26,2027-10-01,4,Fee/NAV Update,0.0,-23250.0,0.0,0.0,1892788.46,1.41
26,2028-01-01,1,Distribution,0.0,-23250.0,232500.0,139500.0,1943461.54,1.42
26,2028-04-01,2,Fee/NAV Update,0.0,-23250.0,0.0,0.0,1994134.62,1.43
26,2028-07-01,3,Fee/NAV Update,0.0,-23250.0,0.0,0.0,2044807.69,1.44
26,2028-10-01,4,Fee/NAV Update,0.0,-23250.0,0.0,0.0,2095480.77,1.45
26,2029-01-01,1,Fee/NAV Update,0.0,-23250.0,0.0,0.0,2146153.85,1.46
26,2029-04-01,2,Distribution,0.0,-23250.0,232500.0,139500.0,2196826.92,1.47
26,2029-07-01,3,Fee/NAV Update,0.0,-23250.0,0.0,0.0,2247500.0,1.48
26,2029-10-01,4,Fee/NAV Update,0.0,-23250.0,0.0,0.0,2298173.08,1.49
26,2030-01-01,1,Fee/NAV Update,0.0,-23250.0,0.0,0.0,2348846.15,1.51
26,2030-04-01,2,Fee/NAV Update,0.0,-23250.0,0.0,0.0,2399519.23,1.52
26,2030-07-01,3,Distribution,0.0,-23250.0,232500.0,139500.0,2450192.31,1.53
26,2030-10-01,4,Fee/NAV Update,0.0,-23250.0,0.0,0.0,2500865.38,1.54
26,2031-01-01,1,Fee/NAV Update,0.0,-23250.0,0.0,0.0,2551538.46,1.55
26,2031-04-01,2,Fee/NAV Update,0.0,-23250.0,0.0,0.0,2602211.54,1.56
26,2031-07-01,3,Fee/NAV Update,0.0,-23250.0,0.0,0.0,2652884.62,1.57
26,2031-10-01,4,Distribution,0.0,-23250.0,232500.0,139500.0,2703557.69,1.58
26,2032-01-01,1,Fee/NAV Update,0.0,-23250.0,0.0,0.0,2754230.77,1.59
26,2032-04-01,2,Fee/NAV Update,0.0,-23250.0,0.0,0.0,2804903.85,1.6
26,2032-07-01,3,Fee/NAV Update,0.0,-23250.0,0.0,0.0,2855576.92,1.61
26,2032-10-01,4,Fee/NAV Update,0.0,-23250.0,0.0,0.0,2906250.0,1.62
26,2033-01-01,1,Distribution,0.0,-23250.0,232500.0,139500.0,2956923.08,1.64
26,2033-04-01,2,Fee/NAV Update,0.0,-23250.0,0.0,0.0,3007596.15,1.65
26,2033-07-01,3,Fee/NAV Update,0.0,-23250.0,0.0,0.0,3058269.23,1.66
26,2033-10-01,4,Fee/NAV Update,0.0,-23250.0,0.0,0.0,3108942.31,1.67
26,2034-01-01,1,Fee/NAV Update,0.0,-23250.0,0.0,0.0,3159615.38,1.68
26,2034-04-01,2,Distribution,0.0,-23250.0,232500.0,139500.0,3210288.46,1.69
26,2034-07-01,3,Fee/NAV Update,0.0,-23250.0,0.0,0.0,3260961.54,1.7
26,2034-10-01,4,Fee/NAV Update,0.0,-23250.0,0.0,0.0,3311634.62,1.71
26,2035-01-01,1,Fee/NAV Update,0.0,-23250.0,0.0,0.0,3362307.69,1.72
26,2035-04-01,2,Fee/NAV Update,0.0,-23250.0,0.0,0.0,3412980.77,1.73
26,2035-07-01,3,Distribution,0.0,-23250.0,232500.0,139500.0,3463653.85,1.74
26,2035-10-01,4,Fee/NAV Update,0.0,-23250.0,0.0,0.0,3514326.92,1.76
26,2036-01-01,1,Fee/NAV Update,0.0,-23250.0,0.0,0.0,3565000.0,1.77
26,2036-04-01,2,Fee/NAV Update,0.0,-23250.0,0.0,0.0,3615673.08,1.78
26,2036-07-01,3,Fee/NAV Update,0.0,-23250.0,0.0,0.0,3666346.15,1.79
26,2036-10-01,4,Distribution,0.0,-23250.0,232500.0,139500.0,3717019.23,1.8
26,2037-01-01,1,Fee/NAV Update,0.0,-23250.0,0.0,0.0,3767692.31,1.81
26,2037-04-01,2,Fee/NAV Update,0.0,-23250.0,0.0,0.0,3818365.38,1.82
26,2037-07-01,3,Fee/NAV Update,0.0,-23250.0,0.0,0.0,3869038.46,1.83
26,2037-10-01,4,Fee/NAV Update,0.0,-23250.0,0.0,0.0,3919711.54,1.84
26,2038-01-01,1,Distribution,0.0,-23250.0,232500.0,139500.0,3970384.62,1.85
26,2038-04-01,2,Fee/NAV Update,0.0,-23250.0,0.0,0.0,4021057.69,1.86
26,2038-07-01,3,Fee/NAV Update,0.0,-23250.0,0.0,0.0,4071730.77,1.88
26,2038-10-01,4,Fee/NAV Update,0.0,-23250.0,0.0,0.0,4122403.85,1.89
26,2039-01-01,1,Fee/NAV Update,0.0,-23250.0,0.0,0.0,4173076.92,1.9
26,2039-04-01,2,Distribution,0.0,-23250.0,232500.0,139500.0,4223750.0,1.91
26,2039-07-01,3,Fee/NAV Update,0.0,-23250.0,0.0,0.0,4274423.08,1.92
26,2039-10-01,4,Fee/NAV Update,0.0,-23250.0,0.0,0.0,4325096.15,1.93
26,2040-01-01,1,Fee/NAV Update,0.0,-23250.0,0.0,0.0,4375769.23,1.94
26,2040-04-01,2,Fee/NAV Update,0.0,-23250.0,0.0,0.0,4426442.31,1.95
26,2040-07-01,3,Distribution,0.0,-23250.0,232500.0,139500.0,4477115.38,1.96
26,2040-10-01,4,Fee/NAV Update,0.0,-23250.0,0.0,0.0,4527788.46,1.97
26,2041-01-01,1,Fee/NAV Update,0.0,-23250.0,0.0,0.0,4578461.54,1.98
26,2041-04-01,2,Fee/NAV Update,0.0,-23250.0,0.0,0.0,4629134.62,2.0
26,2041-07-01,3,Fee/NAV Update,0.0,-23250.0,0.0,0.0,4679807.69,2.01
26,2041-10-01,4,Distribution,0.0,-23250.0,232500.0,139500.0,4730480.77,2.02
26,2042-01-01,1,Fee/NAV Update,0.0,-23250.0,0.0,0.0,4781153.85,2.03
26,2042-04-01,2,Fee/NAV Update,0.0,-23250.0,0.0,0.0,4831826.92,2.04
26,2042-07-01,3,Fee/NAV Update,0.0,-23250.0,0.0,0.0,4882500.0,2.05
27,2026-01-01,1,Fee/NAV Update,0.0,-17325.0,0.0,0.0,1303076.92,1.34
27,2026-04-01,2,Fee/NAV Update,0.0,-17325.0,0.0,0.0,1336394.23,1.35
27,2026-07-01,3,Fee/NAV Update,0.0,-17325.0,0.0,0.0,1369711.54,1.36
27,2026-10-01,4,Fee/NAV Update,0.0,-17325.0,0.0,0.0,1403028.85,1.36
27,2027-01-01,1,Distribution,0.0,-17325.0,192500.0,115500.0,1436346.15,1.37
27,2027-04-01,2,Fee/NAV Update,0.0,-17325.0,0.0,0.0,1469663.46,1.38
27,2027-07-01,3,Fee/NAV Update,0.0,-17325.0,0.0,0.0,1502980.77,1.39
27,2027-10-01,4,Fee/NAV Update,0.0,-17325.0,0.0,0.0,1536298.08,1.4
27,2028-01-01,1,Fee/NAV Update,0.0,-17325.0,0.0,0.0,1569615.38,1.41
27,2028-04-01,2,Distribution,0.0,-17325.0,192500.0,115500.0,1602932.69,1.42
27,2028-07-01,3,Fee/NAV Update,0.0,-17325.0,0.0,0.0,1636250.0,1.43
27,2028-10-01,4,Fee/NAV Update,0.0,-17325.0,0.0,0.0,1669567.31,1.43
27,2029-01-01,1,Fee/NAV Update,0.0,-17325.0,0.0,0.0,1702884.62,1.44
27,2029-04-01,2,Fee/NAV Update,0.0,-17325.0,0.0,0.0,1736201.92,1.45
27,2029-07-01,3,Distribution,0.0,-17325.0,192500.0,115500.0,1769519.23,1.46
27,2029-10-01,4,Fee/NAV Update,0.0,-17325.0,0.0,0.0,1802836.54,1.47
27,2030-01-01,1,Fee/NAV Update,0.0,-17325.0,0.0,0.0,1836153.85,1.48
27,2030-04-01,2,Fee/NAV Update,0.0,-17325.0,0.0,0.0,1869471.15,1.49
27,2030-07-01,3,Fee/NAV Update,0.0,-17325.0,0.0,0.0,1902788.46,1.49
27,2030-10-01,4,Distribution,0.0,-17325.0,192500.0,115500.0,1936105.77,1.5
27,2031-01-01,1,Fee/NAV Update,0.0,-17325.0,0.0,0.0,1969423.08,1.51
27,2031-04-01,2,Fee/NAV Update,0.0,-17325.0,0.0,0.0,2002740.38,1.52
27,2031-07-01,3,Fee/NAV Update,0.0,-17325.0,0.0,0.0,2036057.69,1.53
27,2031-10-01,4,Fee/NAV Update,0.0,-17325.0,0.0,0.0,2069375.0,1.54
27,2032-01-01,1,Distribution,0.0,-17325.0,192500.0,115500.0,2102692.31,1.55
27,2032-04-01,2,Fee/NAV Update,0.0,-17325.0,0.0,0.0,2136009.62,1.55
27,2032-07-01,3,Fee/NAV Update,0.0,-17325.0,0.0,0.0,2169326.92,1.56
27,2032-10-01,4,Fee/NAV Update,0.0,-17325.0,0.0,0.0,2202644.23,1.57
27,2033-01-01,1,Fee/NAV Update,0.0,-17325.0,0.0,0.0,2235961.54,1.58
27,2033-04-01,2,Distribution,0.0,-17325.0,192500.0,115500.0,2269278.85,1.59
27,2033-07-01,3,Fee/NAV Update,0.0,-17325.0,0.0,0.0,2302596.15,1.6
27,2033-10-01,4,Fee/NAV Update,0.0,-17325.0,0.0,0.0,2335913.46,1.61
27,2034-01-01,1,Fee/NAV Update,0.0,-17325.0,0.0,0.0,2369230.77,1.62
27,2034-04-01,2,Fee/NAV Update,0.0,-17325.0,0.0,0.0,2402548.08,1.62
27,2034-07-01,3,Distribution,0.0,-17325.0,192500.0,115500.0,2435865.38,1.63
27,2034-10-01,4,Fee/NAV Update,0.0,-17325.0,0.0,0.0,2469182.69,1.64
27,2035-01-01,1,Fee/NAV Update,0.0,-17325.0,0.0,0.0,2502500.0,1.65
27,2035-04-01,2,Fee/NAV Update,0.0,-17325.0,0.0,0.0,2535817.31,1.66
27,2035-07-01,3,Fee/NAV Update,0.0,-17325.0,0.0,0.0,2569134.62,1.67
27,2035-10-01,4,Distribution,0.0,-17325.0,192500.0,115500.0,2602451.92,1.68
27,2036-01-01,1,Fee/NAV Update,0.0,-17325.0,0.0,0.0,2635769.23,1.68
27,2036-04-01,2,Fee/NAV Update,0.0,-17325.0,0.0,0.0,2669086.54,1.69
27,2036-07-01,3,Fee/NAV Update,0.0,-17325.0,0.0,0.0,2702403.85,1.7
27,2036-10-01,4,Fee/NAV Update,0.0,-17325.0,0.0,0.0,2735721.15,1.71
27,2037-01-01,1,Distribution,0.0,-17325.0,192500.0,115500.0,2769038.46,1.72
27,2037-04-01,2,Fee/NAV Update,0.0,-17325.0,0.0,0.0,2802355.77,1.73
27,2037-07-01,3,Fee/NAV Update,0.0,-17325.0,0.0,0.0,2835673.08,1.74
27,2037-10-01,4,Fee/NAV Update,0.0,-17325.0,0.0,0.0,2868990.38,1.75
27,2038-01-01,1,Fee/NAV Update,0.0,-17325.0,0.0,0.0,2902307.69,1.75
27,2038-04-01,2,Distribution,0.0,-17325.0,192500.0,115500.0,2935625.0,1.76
27,2038-07-01,3,Fee/NAV Update,0.0,-17325.0,0.0,0.0,2968942.31,1.77
27,2038-10-01,4,Fee/NAV Update,0.0,-17325.0,0.0,0.0,3002259.62,1.78
27,2039-01-01,1,Fee/NAV Update,0.0,-17325.0,0.0,0.0,3035576.92,1.79
27,2039-04-01,2,Fee/NAV Update,0.0,-17325.0,0.0,0.0,3068894.23,1.8
27,2039-07-01,3,Distribution,0.0,-17325.0,192500.0,115500.0,3102211.54,1.81
27,2039-10-01,4,Fee/NAV Update,0.0,-17325.0,0.0,0.0,3135528.85,1.81
27,2040-01-01,1,Fee/NAV Update,0.0,-17325.0,0.0,0.0,3168846.15,1.82
27,2040-04-01,2,Fee/NAV Update,0.0,-17325.0,0.0,0.0,3202163.46,1.83
27,2040-07-01,3,Fee/NAV Update,0.0,-17325.0,0.0,0.0,3235480.77,1.84
27,2040-10-01,4,Distribution,0.0,-17325.0,192500.0,115500.0,3268798.08,1.85
27,2041-01-01,1,Fee/NAV Update,0.0,-17325.0,0.0,0.0,3302115.38,1.86
27,2041-04-01,2,Fee/NAV Update,0.0,-17325.0,0.0,0.0,3335432.69,1.87
27,2041-07-01,3,Fee/NAV Update,0.0,-17325.0,0.0,0.0,3368750.0,1.88
28,2026-01-01,1,Fee/NAV Update,0.0,-118562.5,0.0,0.0,7209294.87,1.53
28,2026-04-01,2,Fee/NAV Update,0.0,-118562.5,0.0,0.0,7369983.97,1.54
28,2026-07-01,3,Distribution,0.0,-118562.5,677500.0,406500.0,7530673.08,1.56
28,2026-10-01,4,Fee/NAV Update,0.0,-118562.5,0.0,0.0,7691362.18,1.57
28,2027-01-01,1,Fee/NAV Update,0.0,-118562.5,0.0,0.0,7852051.28,1.58
28,2027-04-01,2,Fee/NAV Update,0.0,-118562.5,0.0,0.0,8012740.38,1.59
28,2027-07-01,3,Fee/NAV Update,0.0,-118562.5,0.0,0.0,8173429.49,1.6
28,2027-10-01,4,Distribution,0.0,-118562.5,677500.0,406500.0,8334118.59,1.62
28,2028-01-01,1,Fee/NAV Update,0.0,-118562.5,0.0,0.0,8494807.69,1.63
28,2028-04-01,2,Fee/NAV Update,0.0,-118562.5,0.0,0.0,8655496.79,1.64
28,2028-07-01,3,Fee/NAV Update,0.0,-118562.5,0.0,0.0,8816185.9,1.65
28,2028-10-01,4,Fee/NAV Update,0.0,-118562.5,0.0,0.0,8976875.0,1.66
28,2029-01-01,1,Distribution,0.0,-118562.5,677500.0,406500.0,9137564.1,1.67
28,2029-04-01,2,Fee/NAV Update,0.0,-118562.5,0.0,0.0,9298253.21,1.69
28,2029-07-01,3,Fee/NAV Update,0.0,-118562.5,0.0,0.0,9458942.31,1.7
28,2029-10-01,4,Fee/NAV Update,0.0,-118562.5,0.0,0.0,9619631.41,1.71
28,2030-01-01,1,Fee/NAV Update,0.0,-118562.5,0.0,0.0,9780320.51,1.72
28,2030-04-01,2,Distribution,0.0,-118562.5,677500.0,406500.0,9941009.62,1.73
28,2030-07-01,3,Fee/NAV Update,0.0,-118562.5,0.0,0.0,10101698.72,1.75
28,2030-10-01,4,Fee/NAV Update,0.0,-118562.5,0.0,0.0,10262387.82,1.76
28,2031-01-01,1,Fee/NAV Update,0.0,-118562.5,0.0,0.0,10423076.92,1.77
28,2031-04-01,2,Fee/NAV Update,0.0,-118562.5,0.0,0.0,10583766.03,1.78
28,2031-07-01,3,Distribution,0.0,-118562.5,677500.0,406500.0,10744455.13,1.79
28,2031-10-01,4,Fee/NAV Update,0.0,-118562.5,0.0,0.0,10905144.23,1.8
28,2032-01-01,1,Fee/NAV Update,0.0,-118562.5,0.0,0.0,11065833.33,1.82
28,2032-04-01,2,Fee/NAV Update,0.0,-118562.5,0.0,0.0,11226522.44,1.83
28,2032-07-01,3,Fee/NAV Update,0.0,-118562.5,0.0,0.0,11387211.54,1.84
28,2032-10-01,4,Distribution,0.0,-118562.5,677500.0,406500.0,11547900.64,1.85
28,2033-01-01,1,Fee/NAV Update,0.0,-118562.5,0.0,0.0,11708589.74,1.86
28,2033-04-01,2,Fee/NAV Update,0.0,-118562.5,0.0,0.0,11869278.85,1.88
28,2033-07-01,3,Fee/NAV Update,0.0,-118562.5,0.0,0.0,12029967.95,1.89
28,2033-10-01,4,Fee/NAV Update,0.0,-118562.5,0.0,0.0,12190657.05,1.9
28,2034-01-01,1,Distribution,0.0,-118562.5,677500.0,406500.0,12351346.15,1.91
28,2034-04-01,2,Fee/NAV Update,0.0,-118562.5,0.0,0.0,12512035.26,1.92
28,2034-07-01,3,Fee/NAV Update,0.0,-118562.5,0.0,0.0,12672724.36,1.94
28,2034-10-01,4,Fee/NAV Update,0.0,-118562.5,0.0,0.0,12833413.46,1.95
28,2035-01-01,1,Fee/NAV Update,0.0,-118562.5,0.0,0.0,12994102.56,1.96
28,2035-04-01,2,Distribution,0.0,-118562.5,677500.0,406500.0,13154791.67,1.97
28,2035-07-01,3,Fee/NAV Update,0.0,-118562.5,0.0,0.0,13315480.77,1.98
28,2035-10-01,4,Fee/NAV Update,0.0,-118562.5,0.0,0.0,13476169.87,1.99
28,2036-01-01,1,Fee/NAV Update,0.0,-118562.5,0.0,0.0,13636858.97,2.01
28,2036-04-01,2,Fee/NAV Update,0.0,-118562.5,0.0,0.0,13797548.08,2.02
28,2036-07-01,3,Distribution,0.0,-118562.5,677500.0,406500.0,13958237.18,2.03
28,2036-10-01,4,Fee/NAV Update,0.0,-118562.5,0.0,0.0,14118926.28,2.04
28,2037-01-01,1,Fee/NAV Update,0.0,-118562.5,0.0,0.0,14279615.38,2.05
28,2037-04-01,2,Fee/NAV Update,0.0,-118562.5,0.0,0.0,14440304.49,2.07
28,2037-07-01,3,Fee/NAV Update,0.0,-118562.5,0.0,0.0,14600993.59,2.08
28,2037-10-01,4,Distribution,0.0,-118562.5,677500.0,406500.0,14761682.69,2.09
28,2038-01-01,1,Fee/NAV Update,0.0,-118562.5,0.0,0.0,14922371.79,2.1
28,2038-04-01,2,Fee/NAV Update,0.0,-118562.5,0.0,0.0,15083060.9,2.11
28,2038-07-01,3,Fee/NAV Update,0.0,-118562.5,0.0,0.0,15243750.0,2.12
29,2026-01-01,1,Capital Call,-140625.0,-22500.0,0.0,0.0,608653.85,1.54
29,2026-04-01,2,Capital Call,-140625.0,-22500.0,0.0,0.0,650796.27,1.51
29,2026-07-01,3,Capital Call,-140625.0,-22500.0,0.0,0.0,697896.63,1.5
29,2026-10-01,4,Capital Call,-140625.0,-22500.0,0.0,0.0,749954.93,1.48
29,2027-01-01,1,Capital Call,-140625.0,-22500.0,0.0,0.0,806971.15,1.48
29,2027-04-01,2,Capital Call,-140625.0,-22500.0,0.0,0.0,868945.31,1.48
29,2027-07-01,3,Capital Call,-140625.0,-22500.0,0.0,0.0,935877.4,1.48
29,2027-10-01,4,Capital Call,-140625.0,-22500.0,0.0,0.0,1007767.43,1.48
29,2028-01-01,1,Capital Call,-140625.0,-22500.0,0.0,0.0,1084615.38,1.48
29,2028-04-01,2,Fee/NAV Update,0.0,-22500.0,0.0,0.0,1124278.85,1.5
29,2028-07-01,3,Fee/NAV Update,0.0,-22500.0,0.0,0.0,1163942.31,1.52
29,2028-10-01,4,Fee/NAV Update,0.0,-22500.0,0.0,0.0,1203605.77,1.53
29,2029-01-01,1,Distribution,0.0,-22500.0,112500.0,67500.0,1243269.23,1.55
29,2029-04-01,2,Fee/NAV Update,0.0,-22500.0,0.0,0.0,1282932.69,1.57
29,2029-07-01,3,Fee/NAV Update,0.0,-22500.0,0.0,0.0,1322596.15,1.59
29,2029-10-01,4,Fee/NAV Update,0.0,-22500.0,0.0,0.0,1362259.62,1.61
29,2030-01-01,1,Fee/NAV Update,0.0,-22500.0,0.0,0.0,1401923.08,1.62
29,2030-04-01,2,Distribution,0.0,-22500.0,112500.0,67500.0,1441586.54,1.64
29,2030-07-01,3,Fee/NAV Update,0.0,-22500.0,0.0,0.0,1481250.0,1.66
29,2030-10-01,4,Fee/NAV Update,0.0,-22500.0,0.0,0.0,1520913.46,1.68
29,2031-01-01,1,Fee/NAV Update,0.0,-22500.0,0.0,0.0,1560576.92,1.69
29,2031-04-01,2,Fee/NAV Update,0.0,-22500.0,0.0,0.0,1600240.38,1.71
29,2031-07-01,3,Distribution,0.0,-22500.0,112500.0,67500.0,1639903.85,1.73
29,2031-10-01,4,Fee/NAV Update,0.0,-22500.0,0.0,0.0,1679567.31,1.75
29,2032-01-01,1,Fee/NAV Update,0.0,-22500.0,0.0,0.0,1719230.77,1.76
29,2032-04-01,2,Fee/NAV Update,0.0,-22500.0,0.0,0.0,1758894.23,1.78
29,2032-07-01,3,Fee/NAV Update,0.0,-22500.0,0.0,0.0,1798557.69,1.8
29,2032-10-01,4,Distribution,0.0,-22500.0,112500.0,67500.0,1838221.15,1.82
29,2033-01-01,1,Fee/NAV Update,0.0,-22500.0,0.0,0.0,1877884.62,1.83
29,2033-04-01,2,Fee/NAV Update,0.0,-22500.0,0.0,0.0,1917548.08,1.85
29,2033-07-01,3,Fee/NAV Update,0.0,-22500.0,0.0,0.0,1957211.54,1.87
29,2033-10-01,4,Fee/NAV Update,0.0,-22500.0,0.0,0.0,1996875.0,1.89
29,2034-01-01,1,Distribution,0.0,-22500.0,112500.0,67500.0,2036538.46,1.91
29,2034-04-01,2,Fee/NAV Update,0.0,-22500.0,0.0,0.0,2076201.92,1.92
29,2034-07-01,3,Fee/NAV Update,0.0,-22500.0,0.0,0.0,2115865.38,1.94
29,2034-10-01,4,Fee/NAV Update,0.0,-22500.0,0.0,0.0,2155528.85,1.96
29,2035-01-01,1,Fee/NAV Update,0.0,-22500.0,0.0,0.0,2195192.31,1.98
29,2035-04-01,2,Distribution,0.0,-22500.0,112500.0,67500.0,2234855.77,1.99
29,2035-07-01,3,Fee/NAV Update,0.0,-22500.0,0.0,0.0,2274519.23,2.01
29,2035-10-01,4,Fee/NAV Update,0.0,-22500.0,0.0,0.0,2314182.69,2.03
29,2036-01-01,1,Fee/NAV Update,0.0,-22500.0,0.0,0.0,2353846.15,2.05
29,2036-04-01,2,Fee/NAV Update,0.0,-22500.0,0.0,0.0,2393509.62,2.06
29,2036-07-01,3,Distribution,0.0,-22500.0,112500.0,67500.0,2433173.08,2.08
29,2036-10-01,4,Fee/NAV Update,0.0,-22500.0,0.0,0.0,2472836.54,2.1
29,2037-01-01,1,Fee/NAV Update,0.0,-22500.0,0.0,0.0,2512500.0,2.12
29,2037-04-01,2,Fee/NAV Update,0.0,-22500.0,0.0,0.0,2552163.46,2.13
29,2037-07-01,3,Fee/NAV Update,0.0,-22500.0,0.0,0.0,2591826.92,2.15
29,2037-10-01,4,Distribution,0.0,-22500.0,112500.0,67500.0,2631490.38,2.17
29,2038-01-01,1,Fee/NAV Update,0.0,-22500.0,0.0,0.0,2671153.85,2.19
29,2038-04-01,2,Fee/NAV Update,0.0,-22500.0,0.0,0.0,2710817.31,2.2
29,2038-07-01,3,Fee/NAV Update,0.0,-22500.0,0.0,0.0,2750480.77,2.22
29,2038-10-01,4,Fee/NAV Update,0.0,-22500.0,0.0,0.0,2790144.23,2.24
29,2039-01-01,1,Distribution,0.0,-22500.0,112500.0,67500.0,2829807.69,2.26
29,2039-04-01,2,Fee/NAV Update,0.0,-22500.0,0.0,0.0,2869471.15,2.28
29,2039-07-01,3,Fee/NAV Update,0.0,-22500.0,0.0,0.0,2909134.62,2.29
29,2039-10-01,4,Fee/NAV Update,0.0,-22500.0,0.0,0.0,2948798.08,2.31
29,2040-01-01,1,Fee/NAV Update,0.0,-22500.0,0.0,0.0,2988461.54,2.33
29,2040-04-01,2,Distribution,0.0,-22500.0,112500.0,67500.0,3028125.0,2.35
29,2040-07-01,3,Fee/NAV Update,0.0,-22500.0,0.0,0.0,3067788.46,2.36
