Fund_ID,Transaction_Date,Reporting_Quarter,Transaction_Type,Investment_MM_USD,Fees_MM_USD,Return_of_Cost_MM_USD,Profit_MM_USD,Quarterly_NAV_USD,MOIC
3,2020-09-30,3,Capital Call,-0.8931,-0.1625,0.0,0.0,4617978.2,1.84
3,2020-12-30,4,Capital Call,-0.9009,-0.1625,0.0,0.0,5283528.88,1.84
3,2021-03-30,1,Capital Call,-0.7876,-0.1625,0.0,0.0,6036521.83,1.84
3,2021-06-30,2,Capital Call,-0.9528,-0.1625,0.0,0.0,6894151.55,1.84
3,2021-09-30,3,Capital Call,-0.9093,-0.1625,0.0,0.0,7833426.39,1.84
3,2021-12-30,4,Capital Call,-0.9259,-0.1625,0.0,0.0,8773310.78,1.84
3,2022-03-30,1,Capital Call,-0.9048,-0.1625,0.0,0.0,9753191.11,1.84
3,2022-06-30,2,Capital Call,-0.8542,-0.1625,0.0,0.0,10538528.15,1.84
3,2022-09-30,3,Capital Call,-0.9335,-0.1625,0.0,0.0,11312920.19,1.84
3,2022-12-30,4,Capital Call,-0.9355,-0.1625,0.0,0.0,12194259.5,1.84
3,2023-03-30,1,Capital Call,-0.9445,-0.1625,0.0,0.0,,1.84
3,2023-03-30,1,Distribution,0.0,0.0,0.0559,0.0,13130134.01,1.84
3,2023-06-30,2,Capital Call,-0.8799,-0.1625,0.0,0.0,,1.84
3,2023-06-30,2,Distribution,0.0,0.0,0.0891,0.0,13873940.75,1.84
3,2023-09-30,3,Capital Call,-0.8183,-0.1625,0.0,0.0,,1.84
3,2023-09-30,3,Distribution,0.0,0.0,0.1573,0.0,14685570.57,1.84
3,2023-12-30,4,Capital Call,-0.9124,-0.1625,0.0,0.0,,1.84
3,2023-12-30,4,Distribution,0.0,0.0,0.2619,0.0,15213742.95,1.84
3,2024-03-30,1,Capital Call,-0.9332,-0.0813,0.0,0.0,,1.84
3,2024-03-30,1,Distribution,0.0,0.0,0.3537,0.0,16586487.14,1.84
3,2024-06-30,2,Capital Call,-0.9225,-0.0813,0.0,0.0,,1.84
3,2024-06-30,2,Distribution,0.0,0.0,0.6313,0.0,17585044.72,1.84
3,2024-09-30,3,Capital Call,-0.8566,-0.0813,0.0,0.0,,1.84
3,2024-09-30,3,Distribution,0.0,0.0,0.7913,0.0,18766224.87,1.84
3,2024-12-30,4,Capital Call,-0.9584,-0.0813,0.0,0.0,,1.84
3,2024-12-30,4,Distribution,0.0,0.0,1.0985,0.0,19186732.67,1.84
3,2025-03-30,1,Capital Call,-0.9752,-0.0813,0.0,0.0,,1.84
3,2025-03-30,1,Distribution,0.0,0.0,1.4733,0.0,19971454.19,1.84
3,2025-06-30,2,Capital Call,-0.9763,-0.0813,0.0,0.0,,1.84
3,2025-06-30,2,Distribution,0.0,0.0,1.9186,0.0,19631751.91,1.84
3,2025-09-30,3,Capital Call,-1.0332,-0.0813,0.0,0.0,,1.84
3,2025-09-30,3,Distribution,0.0,0.0,2.5557,0.0,18980789.83,1.84
3,2025-12-30,4,Capital Call,-0.9979,-0.0813,0.0,0.0,,1.84
3,2025-12-30,4,Distribution,0.0,0.0,3.4445,0.0,17958147.89,1.84
3,2026-03-30,1,Capital Call,-0.9858,-0.0813,0.0,0.0,,1.84
3,2026-03-30,1,Distribution,0.0,0.0,3.5819,0.0,15894589.79,1.84
3,2026-06-30,2,Capital Call,-0.9907,-0.0813,0.0,0.0,,1.84
3,2026-06-30,2,Distribution,0.0,0.0,4.1576,0.0,13460377.94,1.84
3,2026-09-30,3,Capital Call,-1.0169,-0.0813,0.0,0.0,,1.84
3,2026-09-30,3,Distribution,0.0,0.0,4.0849,0.0,11046492.72,1.84
3,2026-12-30,4,Capital Call,-0.8351,-0.0813,0.0,0.0,,1.84
3,2026-12-30,4,Distribution,0.0,0.0,4.5696,0.0,7593266.14,1.84
3,2027-03-30,1,Distribution,0.0,0.0,3.2749,0.9717,3820889.68,1.84
3,2027-06-30,2,Distribution,0.0,0.0,0.0,4.5032,1000.0,1.84
3,2027-09-30,3,Distribution,0.0,0.0,0.0,3.9335,1000.0,1.84
3,2027-12-30,4,Distribution,0.0,0.0,0.0,4.013,1000.0,1.84
3,2028-03-30,1,Distribution,0.0,0.0,0.0,2.8728,1000.0,1.84
3,2028-06-30,2,Distribution,0.0,0.0,0.0,2.8801,1000.0,1.84
3,2028-09-30,3,Distribution,0.0,0.0,0.0,2.2904,1000.0,1.84
3,2028-12-30,4,Distribution,0.0,0.0,0.0,1.674,1000.0,1.84
3,2029-03-30,1,Distribution,0.0,0.0,0.0,1.2139,1000.0,1.84
3,2029-06-30,2,Distribution,0.0,0.0,0.0,0.8148,1000.0,1.84
3,2029-09-30,3,Distribution,0.0,0.0,0.0,0.5807,1000.0,1.84
3,2029-12-30,4,Distribution,0.0,0.0,0.0,0.3638,1000.0,1.84
3,2030-03-30,1,Distribution,0.0,0.0,0.0,0.2517,1000.0,1.84
3,2030-06-30,2,Distribution,0.0,0.0,0.0,0.1669,1000.0,1.84
3,2030-09-30,3,Distribution,0.0,0.0,0.0,0.0866,1000.0,1.84
3,2030-12-30,4,Distribution,0.0,0.0,0.0,0.0479,1000.0,1.84
3,2031-03-30,1,NAV Update,0.0,0.0,0.0,0.0,1004.51,1.84
3,2031-06-30,2,NAV Update,0.0,0.0,0.0,0.0,1013.21,1.84
3,2031-09-30,3,NAV Update,0.0,0.0,0.0,0.0,1003.61,1.84
3,2031-12-30,4,NAV Update,0.0,0.0,0.0,0.0,1013.39,1.84
3,2032-03-30,1,NAV Update,0.0,0.0,0.0,0.0,1010.98,1.84
3,2032-06-30,2,NAV Update,0.0,0.0,0.0,0.0,1017.82,1.84
3,2032-09-30,3,NAV Update,0.0,0.0,0.0,0.0,1013.21,1.84
3,2032-12-30,4,NAV Update,0.0,0.0,0.0,0.0,1019.55,1.84
3,2033-03-30,1,NAV Update,0.0,0.0,0.0,0.0,1020.68,1.84
3,2033-06-30,2,NAV Update,0.0,0.0,0.0,0.0,1027.81,1.84
3,2033-09-30,3,NAV Update,0.0,0.0,0.0,0.0,1020.19,1.84
3,2033-12-30,4,NAV Update,0.0,0.0,0.0,0.0,1014.65,1.84
30,2021-03-30,1,Capital Call,-0.0562,-0.011,0.0,0.0,45183.2,1.84
30,2021-06-30,2,Capital Call,-0.052,-0.011,0.0,0.0,85624.55,1.84
30,2021-09-30,3,Capital Call,-0.0518,-0.011,0.0,0.0,125268.22,1.84
30,2021-12-30,4,Capital Call,-0.0629,-0.011,0.0,0.0,176259.86,1.84
30,2022-03-30,1,Capital Call,-0.0585,-0.011,0.0,0.0,222847.34,1.84
30,2022-06-30,2,Capital Call,-0.0579,-0.011,0.0,0.0,266882.94,1.84
30,2022-09-30,3,Capital Call,-0.0627,-0.011,0.0,0.0,313987.16,1.84
30,2022-12-30,4,Capital Call,-0.0526,-0.011,0.0,0.0,353031.02,1.84
30,2023-03-30,1,Capital Call,-0.0574,-0.011,0.0,0.0,401150.94,1.84
30,2023-06-30,2,Capital Call,-0.0555,-0.011,0.0,0.0,449729.13,1.84
30,2023-09-30,3,Capital Call,-0.0645,-0.011,0.0,0.0,505608.1,1.84
30,2023-12-30,4,Capital Call,-0.0631,-0.011,0.0,0.0,568500.74,1.84
30,2024-03-30,1,Capital Call,-0.0644,-0.011,0.0,0.0,623550.9,1.84
30,2024-06-30,2,Capital Call,-0.0608,-0.011,0.0,0.0,676779.82,1.84
30,2024-09-30,3,Capital Call,-0.0514,-0.011,0.0,0.0,732920.73,1.84
30,2024-12-30,4,Capital Call,-0.0527,-0.011,0.0,0.0,787966.42,1.84
30,2025-03-30,1,Capital Call,-0.0568,-0.011,0.0,0.0,,1.84
30,2025-03-30,1,Distribution,0.0,0.0,0.0032,0.0,849098.17,1.84
30,2025-06-30,2,Capital Call,-0.051,-0.011,0.0,0.0,,1.84
30,2025-06-30,2,Distribution,0.0,0.0,0.0064,0.0,905442.14,1.84
30,2025-09-30,3,Capital Call,-0.0568,-0.011,0.0,0.0,,1.84
30,2025-09-30,3,Distribution,0.0,0.0,0.0104,0.0,953827.61,1.84
30,2025-12-30,4,Capital Call,-0.0562,-0.011,0.0,0.0,,1.84
30,2025-12-30,4,Distribution,0.0,0.0,0.0181,0.0,1006530.5,1.84
30,2026-03-30,1,Capital Call,-0.061,-0.0055,0.0,0.0,,1.84
30,2026-03-30,1,Distribution,0.0,0.0,0.0269,0.0,1111922.94,1.84
30,2026-06-30,2,Capital Call,-0.0696,-0.0055,0.0,0.0,,1.84
30,2026-06-30,2,Distribution,0.0,0.0,0.0398,0.0,1194719.4,1.84
30,2026-09-30,3,Capital Call,-0.0602,-0.0055,0.0,0.0,,1.84
30,2026-09-30,3,Distribution,0.0,0.0,0.0631,0.0,1230650.52,1.84
30,2026-12-30,4,Capital Call,-0.0643,-0.0055,0.0,0.0,,1.84
30,2026-12-30,4,Distribution,0.0,0.0,0.0775,0.0,1266078.48,1.84
30,2027-03-30,1,Capital Call,-0.0619,-0.0055,0.0,0.0,,1.84
30,2027-03-30,1,Distribution,0.0,0.0,0.1203,0.0,1243728.72,1.84
30,2027-06-30,2,Capital Call,-0.0643,-0.0055,0.0,0.0,,1.84
30,2027-06-30,2,Distribution,0.0,0.0,0.1303,0.0,1219214.31,1.84
30,2027-09-30,3,Capital Call,-0.0624,-0.0055,0.0,0.0,,1.84
30,2027-09-30,3,Distribution,0.0,0.0,0.1783,0.0,1150161.13,1.84
30,2027-12-30,4,Capital Call,-0.0607,-0.0055,0.0,0.0,,1.84
30,2027-12-30,4,Distribution,0.0,0.0,0.1969,0.0,1060448.2,1.84
30,2028-03-30,1,Capital Call,-0.0697,-0.0055,0.0,0.0,,1.84
30,2028-03-30,1,Distribution,0.0,0.0,0.2715,0.0,902707.48,1.84
30,2028-06-30,2,Capital Call,-0.0642,-0.0055,0.0,0.0,,1.84
30,2028-06-30,2,Distribution,0.0,0.0,0.3018,0.0,686985.95,1.84
30,2028-09-30,3,Capital Call,-0.0675,-0.0055,0.0,0.0,,1.84
30,2028-09-30,3,Distribution,0.0,0.0,0.3276,0.0,445136.23,1.84
30,2028-12-30,4,Capital Call,-0.0586,-0.0055,0.0,0.0,,1.84
30,2028-12-30,4,Distribution,0.0,0.0,0.3409,0.0,182652.67,1.84
30,2029-03-30,1,Distribution,0.0,0.0,0.087,0.2101,1000.0,1.84
30,2029-06-30,2,Distribution,0.0,0.0,0.0,0.3147,1000.0,1.84
30,2029-09-30,3,Distribution,0.0,0.0,0.0,0.2811,1000.0,1.84
30,2029-12-30,4,Distribution,0.0,0.0,0.0,0.2328,1000.0,1.84
30,2030-03-30,1,Distribution,0.0,0.0,0.0,0.2145,1000.0,1.84
30,2030-06-30,2,Distribution,0.0,0.0,0.0,0.1795,1000.0,1.84
30,2030-09-30,3,Distribution,0.0,0.0,0.0,0.1561,1000.0,1.84
30,2030-12-30,4,Distribution,0.0,0.0,0.0,0.1153,1000.0,1.84
30,2031-03-30,1,Distribution,0.0,0.0,0.0,0.0786,1000.0,1.84
30,2031-06-30,2,Distribution,0.0,0.0,0.0,0.0577,1000.0,1.84
30,2031-09-30,3,Distribution,0.0,0.0,0.0,0.0385,1000.0,1.84
30,2031-12-30,4,Distribution,0.0,0.0,0.0,0.0249,1000.0,1.84
30,2032-03-30,1,Distribution,0.0,0.0,0.0,0.0152,1000.0,1.84
30,2032-06-30,2,Distribution,0.0,0.0,0.0,0.0102,1000.0,1.84
30,2032-09-30,3,Distribution,0.0,0.0,0.0,0.0066,1000.0,1.84
30,2032-12-30,4,Distribution,0.0,0.0,0.0,0.0037,1000.0,1.84
30,2033-03-30,1,NAV Update,0.0,0.0,0.0,0.0,1000.0,1.84
30,2033-06-30,2,NAV Update,0.0,0.0,0.0,0.0,1007.34,1.84
30,2033-09-30,3,NAV Update,0.0,0.0,0.0,0.0,1016.57,1.84
30,2033-12-30,4,NAV Update,0.0,0.0,0.0,0.0,1024.61,1.84
30,2034-03-30,1,NAV Update,0.0,0.0,0.0,0.0,1020.95,1.84
30,2034-06-30,2,NAV Update,0.0,0.0,0.0,0.0,1016.32,1.84
30,2034-09-30,3,NAV Update,0.0,0.0,0.0,0.0,1007.16,1.84
30,2034-12-30,4,NAV Update,0.0,0.0,0.0,0.0,1003.44,1.84
30,2035-03-30,1,NAV Update,0.0,0.0,0.0,0.0,1000.0,1.84
30,2035-06-30,2,NAV Update,0.0,0.0,0.0,0.0,1000.0,1.84
30,2035-09-30,3,NAV Update,0.0,0.0,0.0,0.0,1009.67,1.84
30,2035-12-30,4,NAV Update,0.0,0.0,0.0,0.0,1014.03,1.84
31,2025-03-30,1,Capital Call,-0.5138,-0.1085,0.0,0.0,405325.94,1.78
31,2025-06-30,2,Capital Call,-0.5827,-0.1085,0.0,0.0,872666.44,1.78
31,2025-09-30,3,Capital Call,-0.616,-0.1085,0.0,0.0,1373716.1,1.78
31,2025-12-30,4,Capital Call,-0.5642,-0.1085,0.0,0.0,1804743.01,1.78
31,2026-03-30,1,Capital Call,-0.6311,-0.1085,0.0,0.0,2296642.62,1.78
31,2026-06-30,2,Capital Call,-0.549,-0.1085,0.0,0.0,2709963.87,1.78
31,2026-09-30,3,Capital Call,-0.5189,-0.1085,0.0,0.0,3075822.62,1.78
31,2026-12-30,4,Capital Call,-0.5308,-0.1085,0.0,0.0,3469062.56,1.78
31,2027-03-30,1,Capital Call,-0.5313,-0.1085,0.0,0.0,3932550.62,1.78
31,2027-06-30,2,Capital Call,-0.6342,-0.1085,0.0,0.0,4552692.49,1.78
31,2027-09-30,3,Capital Call,-0.5346,-0.1085,0.0,0.0,5022062.99,1.78
31,2027-12-30,4,Capital Call,-0.538,-0.1085,0.0,0.0,5568733.46,1.78
31,2028-03-30,1,Capital Call,-0.6182,-0.1085,0.0,0.0,6138544.13,1.78
31,2028-06-30,2,Capital Call,-0.595,-0.1085,0.0,0.0,6636278.92,1.78
31,2028-09-30,3,Capital Call,-0.597,-0.1085,0.0,0.0,7206204.71,1.78
31,2028-12-30,4,Capital Call,-0.5465,-0.1085,0.0,0.0,7809840.92,1.78
31,2029-03-30,1,Capital Call,-0.5431,-0.1085,0.0,0.0,,1.78
31,2029-03-30,1,Distribution,0.0,0.0,0.0353,0.0,8277950.65,1.78
31,2029-06-30,2,Capital Call,-0.5623,-0.1085,0.0,0.0,,1.78
31,2029-06-30,2,Distribution,0.0,0.0,0.0609,0.0,8842928.67,1.78
31,2029-09-30,3,Capital Call,-0.6357,-0.1085,0.0,0.0,,1.78
31,2029-09-30,3,Distribution,0.0,0.0,0.0931,0.0,9452773.49,1.78
31,2029-12-30,4,Capital Call,-0.5845,-0.1085,0.0,0.0,,1.78
31,2029-12-30,4,Distribution,0.0,0.0,0.1736,0.0,9799509.64,1.78
31,2030-03-30,1,Capital Call,-0.658,-0.0542,0.0,0.0,,1.78
31,2030-03-30,1,Distribution,0.0,0.0,0.2547,0.0,10577138.72,1.78
31,2030-06-30,2,Capital Call,-0.6204,-0.0542,0.0,0.0,,1.78
31,2030-06-30,2,Distribution,0.0,0.0,0.3668,0.0,11400180.17,1.78
31,2030-09-30,3,Capital Call,-0.6766,-0.0542,0.0,0.0,,1.78
31,2030-09-30,3,Distribution,0.0,0.0,0.5595,0.0,12165172.73,1.78
31,2030-12-30,4,Capital Call,-0.6264,-0.0542,0.0,0.0,,1.78
31,2030-12-30,4,Distribution,0.0,0.0,0.7037,0.0,12540240.59,1.78
31,2031-03-30,1,Capital Call,-0.6228,-0.0542,0.0,0.0,,1.78
31,2031-03-30,1,Distribution,0.0,0.0,1.0036,0.0,12595311.68,1.78
31,2031-06-30,2,Capital Call,-0.6244,-0.0542,0.0,0.0,,1.78
31,2031-06-30,2,Distribution,0.0,0.0,1.308,0.0,12397935.26,1.78
31,2031-09-30,3,Capital Call,-0.619,-0.0542,0.0,0.0,,1.78
31,2031-09-30,3,Distribution,0.0,0.0,1.5733,0.0,12336459.67,1.78
31,2031-12-30,4,Capital Call,-0.6737,-0.0542,0.0,0.0,,1.78
31,2031-12-30,4,Distribution,0.0,0.0,2.1325,0.0,11259026.18,1.78
31,2032-03-30,1,Capital Call,-0.6613,-0.0542,0.0,0.0,,1.78
31,2032-03-30,1,Distribution,0.0,0.0,2.525,0.0,10111053.85,1.78
31,2032-06-30,2,Capital Call,-0.5715,-0.0542,0.0,0.0,,1.78
31,2032-06-30,2,Distribution,0.0,0.0,2.738,0.0,8615445.58,1.78
31,2032-09-30,3,Capital Call,-0.6344,-0.0542,0.0,0.0,,1.78
31,2032-09-30,3,Distribution,0.0,0.0,2.9525,0.0,6699020.41,1.78
31,2032-12-30,4,Capital Call,-0.6278,-0.0542,0.0,0.0,,1.78
31,2032-12-30,4,Distribution,0.0,0.0,2.7006,0.0,4986896.25,1.78
31,2033-03-30,1,Distribution,0.0,0.0,2.5189,0.4204,2270224.38,1.78
31,2033-06-30,2,Distribution,0.0,0.0,0.0,2.6582,1000.0,1.78
31,2033-09-30,3,Distribution,0.0,0.0,0.0,2.4822,1000.0,1.78
31,2033-12-30,4,Distribution,0.0,0.0,0.0,2.5579,1000.0,1.78
31,2034-03-30,1,Distribution,0.0,0.0,0.0,1.8865,1000.0,1.78
31,2034-06-30,2,Distribution,0.0,0.0,0.0,1.8092,1000.0,1.78
31,2034-09-30,3,Distribution,0.0,0.0,0.0,1.2509,1000.0,1.78
31,2034-12-30,4,Distribution,0.0,0.0,0.0,0.9672,1000.0,1.78
31,2035-03-30,1,Distribution,0.0,0.0,0.0,0.8416,1000.0,1.78
31,2035-06-30,2,Distribution,0.0,0.0,0.0,0.5751,1000.0,1.78
31,2035-09-30,3,Distribution,0.0,0.0,0.0,0.3624,1000.0,1.78
31,2035-12-30,4,Distribution,0.0,0.0,0.0,0.2763,1000.0,1.78
31,2036-03-30,1,Distribution,0.0,0.0,0.0,0.1741,1000.0,1.78
31,2036-06-30,2,Distribution,0.0,0.0,0.0,0.1029,1000.0,1.78
31,2036-09-30,3,Distribution,0.0,0.0,0.0,0.0638,1000.0,1.78
31,2036-12-30,4,Distribution,0.0,0.0,0.0,0.0342,1000.0,1.78
31,2037-03-30,1,NAV Update,0.0,0.0,0.0,0.0,1009.65,1.78
31,2037-06-30,2,NAV Update,0.0,0.0,0.0,0.0,1000.36,1.78
31,2037-09-30,3,NAV Update,0.0,0.0,0.0,0.0,1004.39,1.78
31,2037-12-30,4,NAV Update,0.0,0.0,0.0,0.0,1002.92,1.78
31,2038-03-30,1,NAV Update,0.0,0.0,0.0,0.0,1005.75,1.78
31,2038-06-30,2,NAV Update,0.0,0.0,0.0,0.0,1000.0,1.78
31,2038-09-30,3,NAV Update,0.0,0.0,0.0,0.0,1000.0,1.78
31,2038-12-30,4,NAV Update,0.0,0.0,0.0,0.0,1003.24,1.78
31,2039-03-30,1,NAV Update,0.0,0.0,0.0,0.0,1000.0,1.78
31,2039-06-30,2,NAV Update,0.0,0.0,0.0,0.0,1000.0,1.78
31,2039-09-30,3,NAV Update,0.0,0.0,0.0,0.0,1007.82,1.78
31,2039-12-30,4,NAV Update,0.0,0.0,0.0,0.0,1000.0,1.78
32,2024-03-30,1,Capital Call,-1.4214,-0.2515,0.0,0.0,1169870.93,1.8
32,2024-06-30,2,Capital Call,-1.4269,-0.2515,0.0,0.0,2326138.47,1.8
32,2024-09-30,3,Capital Call,-1.3363,-0.2515,0.0,0.0,3367943.6,1.8
32,2024-12-30,4,Capital Call,-1.4496,-0.2515,0.0,0.0,4537102.06,1.8
32,2025-03-30,1,Capital Call,-1.1785,-0.2515,0.0,0.0,5403190.19,1.8
32,2025-06-30,2,Capital Call,-1.2708,-0.2515,0.0,0.0,6321858.34,1.8
32,2025-09-30,3,Capital Call,-1.4011,-0.2515,0.0,0.0,7362673.37,1.8
32,2025-12-30,4,Capital Call,-1.2224,-0.2515,0.0,0.0,8192578.25,1.8
32,2026-03-30,1,Capital Call,-1.348,-0.2515,0.0,0.0,9293355.55,1.8
32,2026-06-30,2,Capital Call,-1.1786,-0.2515,0.0,0.0,10448924.83,1.8
32,2026-09-30,3,Capital Call,-1.2659,-0.2515,0.0,0.0,11650266.26,1.8
32,2026-12-30,4,Capital Call,-1.2494,-0.2515,0.0,0.0,12905127.68,1.8
32,2027-03-30,1,Capital Call,-1.3599,-0.2515,0.0,0.0,14300649.72,1.8
32,2027-06-30,2,Capital Call,-1.3755,-0.2515,0.0,0.0,15575834.15,1.8
32,2027-09-30,3,Capital Call,-1.2028,-0.2515,0.0,0.0,16843136.91,1.8
32,2027-12-30,4,Capital Call,-1.4331,-0.2515,0.0,0.0,18342246.92,1.8
32,2028-03-30,1,Capital Call,-1.2211,-0.2515,0.0,0.0,,1.8
32,2028-03-30,1,Distribution,0.0,0.0,0.0717,0.0,19687371.9,1.8
32,2028-06-30,2,Capital Call,-1.3451,-0.2515,0.0,0.0,,1.8
32,2028-06-30,2,Distribution,0.0,0.0,0.1398,0.0,21102743.74,1.8
32,2028-09-30,3,Capital Call,-1.3843,-0.2515,0.0,0.0,,1.8
32,2028-09-30,3,Distribution,0.0,0.0,0.2462,0.0,22024920.97,1.8
32,2028-12-30,4,Capital Call,-1.3982,-0.2515,0.0,0.0,,1.8
32,2028-12-30,4,Distribution,0.0,0.0,0.4019,0.0,22958787.0,1.8
32,2029-03-30,1,Capital Call,-1.4903,-0.1258,0.0,0.0,,1.8
32,2029-03-30,1,Distribution,0.0,0.0,0.5668,0.0,25544971.09,1.8
32,2029-06-30,2,Capital Call,-1.2994,-0.1258,0.0,0.0,,1.8
32,2029-06-30,2,Distribution,0.0,0.0,0.9031,0.0,26794624.11,1.8
32,2029-09-30,3,Capital Call,-1.5128,-0.1258,0.0,0.0,,1.8
32,2029-09-30,3,Distribution,0.0,0.0,1.209,0.0,28091909.3,1.8
32,2029-12-30,4,Capital Call,-1.4444,-0.1258,0.0,0.0,,1.8
32,2029-12-30,4,Distribution,0.0,0.0,1.9614,0.0,28589239.02,1.8
32,2030-03-30,1,Capital Call,-1.3343,-0.1258,0.0,0.0,,1.8
32,2030-03-30,1,Distribution,0.0,0.0,2.5706,0.0,28800455.17,1.8
32,2030-06-30,2,Capital Call,-1.5756,-0.1258,0.0,0.0,,1.8
32,2030-06-30,2,Distribution,0.0,0.0,2.9523,0.0,29092184.55,1.8
32,2030-09-30,3,Capital Call,-1.3621,-0.1258,0.0,0.0,,1.8
32,2030-09-30,3,Distribution,0.0,0.0,3.7044,0.0,28491077.69,1.8
32,2030-12-30,4,Capital Call,-1.4756,-0.1258,0.0,0.0,,1.8
32,2030-12-30,4,Distribution,0.0,0.0,5.0412,0.0,26095245.03,1.8
32,2031-03-30,1,Capital Call,-1.4298,-0.1258,0.0,0.0,,1.8
32,2031-03-30,1,Distribution,0.0,0.0,5.4668,0.0,23999289.4,1.8
32,2031-06-30,2,Capital Call,-1.3808,-0.1258,0.0,0.0,,1.8
32,2031-06-30,2,Distribution,0.0,0.0,5.9791,0.0,20420694.89,1.8
32,2031-09-30,3,Capital Call,-1.4664,-0.1258,0.0,0.0,,1.8
32,2031-09-30,3,Distribution,0.0,0.0,6.3871,0.0,16921398.64,1.8
32,2031-12-30,4,Capital Call,-1.3725,-0.1258,0.0,0.0,,1.8
32,2031-12-30,4,Distribution,0.0,0.0,7.5288,0.0,11234481.61,1.8
32,2032-03-30,1,Distribution,0.0,0.0,5.1697,2.3747,4121902.87,1.8
32,2032-06-30,2,Distribution,0.0,0.0,0.0,6.6567,1000.0,1.8
32,2032-09-30,3,Distribution,0.0,0.0,0.0,5.9875,1000.0,1.8
32,2032-12-30,4,Distribution,0.0,0.0,0.0,5.1186,1000.0,1.8
32,2033-03-30,1,Distribution,0.0,0.0,0.0,4.7228,1000.0,1.8
32,2033-06-30,2,Distribution,0.0,0.0,0.0,3.6834,1000.0,1.8
32,2033-09-30,3,Distribution,0.0,0.0,0.0,2.9211,1000.0,1.8
32,2033-12-30,4,Distribution,0.0,0.0,0.0,2.6012,1000.0,1.8
32,2034-03-30,1,Distribution,0.0,0.0,0.0,1.8246,1000.0,1.8
32,2034-06-30,2,Distribution,0.0,0.0,0.0,1.3261,1000.0,1.8
32,2034-09-30,3,Distribution,0.0,0.0,0.0,0.881,1000.0,1.8
32,2034-12-30,4,Distribution,0.0,0.0,0.0,0.6278,1000.0,1.8
32,2035-03-30,1,Distribution,0.0,0.0,0.0,0.3899,1000.0,1.8
32,2035-06-30,2,Distribution,0.0,0.0,0.0,0.2532,1000.0,1.8
32,2035-09-30,3,Distribution,0.0,0.0,0.0,0.1447,1000.0,1.8
32,2035-12-30,4,Distribution,0.0,0.0,0.0,0.0843,1000.0,1.8
32,2036-03-30,1,NAV Update,0.0,0.0,0.0,0.0,1000.0,1.8
32,2036-06-30,2,NAV Update,0.0,0.0,0.0,0.0,1008.72,1.8
32,2036-09-30,3,NAV Update,0.0,0.0,0.0,0.0,1016.28,1.8
32,2036-12-30,4,NAV Update,0.0,0.0,0.0,0.0,1007.49,1.8
32,2037-03-30,1,NAV Update,0.0,0.0,0.0,0.0,1010.17,1.8
32,2037-06-30,2,NAV Update,0.0,0.0,0.0,0.0,1014.6,1.8
32,2037-09-30,3,NAV Update,0.0,0.0,0.0,0.0,1017.18,1.8
32,2037-12-30,4,NAV Update,0.0,0.0,0.0,0.0,1011.79,1.8
32,2038-03-30,1,NAV Update,0.0,0.0,0.0,0.0,1013.73,1.8
32,2038-06-30,2,NAV Update,0.0,0.0,0.0,0.0,1022.03,1.8
32,2038-09-30,3,NAV Update,0.0,0.0,0.0,0.0,1032.24,1.8
32,2038-12-30,4,NAV Update,0.0,0.0,0.0,0.0,1035.6,1.8
33,2023-03-30,1,Capital Call,-0.2683,-0.0465,0.0,0.0,221794.21,1.69
33,2023-06-30,2,Capital Call,-0.223,-0.0465,0.0,0.0,397019.37,1.69
33,2023-09-30,3,Capital Call,-0.2246,-0.0465,0.0,0.0,567754.68,1.69
33,2023-12-30,4,Capital Call,-0.2309,-0.0465,0.0,0.0,743977.53,1.69
33,2024-03-30,1,Capital Call,-0.2202,-0.0465,0.0,0.0,913750.46,1.69
33,2024-06-30,2,Capital Call,-0.2517,-0.0465,0.0,0.0,1102920.93,1.69
33,2024-09-30,3,Capital Call,-0.2724,-0.0465,0.0,0.0,1311403.25,1.69
33,2024-12-30,4,Capital Call,-0.2191,-0.0465,0.0,0.0,1460178.39,1.69
33,2025-03-30,1,Capital Call,-0.2488,-0.0465,0.0,0.0,1684258.08,1.69
33,2025-06-30,2,Capital Call,-0.2641,-0.0465,0.0,0.0,1937619.92,1.69
33,2025-09-30,3,Capital Call,-0.2576,-0.0465,0.0,0.0,2169719.5,1.69
33,2025-12-30,4,Capital Call,-0.2521,-0.0465,0.0,0.0,2398858.41,1.69
33,2026-03-30,1,Capital Call,-0.2461,-0.0465,0.0,0.0,2632656.3,1.69
33,2026-06-30,2,Capital Call,-0.2625,-0.0465,0.0,0.0,2911550.79,1.69
33,2026-09-30,3,Capital Call,-0.2497,-0.0465,0.0,0.0,3150616.18,1.69
33,2026-12-30,4,Capital Call,-0.2502,-0.0465,0.0,0.0,3393754.28,1.69
33,2027-03-30,1,Capital Call,-0.2235,-0.0465,0.0,0.0,,1.69
33,2027-03-30,1,Distribution,0.0,0.0,0.0124,0.0,3559995.3,1.69
33,2027-06-30,2,Capital Call,-0.2658,-0.0465,0.0,0.0,,1.69
33,2027-06-30,2,Distribution,0.0,0.0,0.0224,0.0,3779481.61,1.69
33,2027-09-30,3,Capital Call,-0.2578,-0.0465,0.0,0.0,,1.69
33,2027-09-30,3,Distribution,0.0,0.0,0.0386,0.0,4009623.15,1.69
33,2027-12-30,4,Capital Call,-0.2245,-0.0465,0.0,0.0,,1.69
33,2027-12-30,4,Distribution,0.0,0.0,0.0711,0.0,4218947.29,1.69
